"","municode","state","incumbent","vote_margin_pct","name","votes","party","cand_code","candidate_2000","win_2000"
"215",2615,"AM",0,-3.68569040200623,"ALFREDO MOREIRA DE ALMEIDA","6337","PPB","2615-alfredo moreira de almeida",1,0
"216",2615,"AM",1,3.68569040200623,"CARLOS JOSE ESTEVES","6822","PFL","2615-carlos jose esteves",1,0
"217",2631,"AM",0,-23.8808399804656,"MARIO JOSE CHAGAS PAULAIN","2338","PMDB","2631-mario jose chagas paulain",0,0
"218",2631,"AM",1,23.8808399804656,"PAULO CASTRO DE ALBUQUERQUE","3805","PPB","2631-paulo castro de albuquerque",1,1
"219",2658,"AM",0,-2.07059751528298,"RAAD MOHAMAD RAAD","2483","PSDC","2658-raad mohamad raad",0,0
"220",2658,"AM",1,2.07059751528298,"SEBASTIAO RODRIGUES MACIEL","2588","PFL","2658-sebastiao rodrigues maciel",1,1
"221",2674,"AM",0,-0.177349885989359,"ADIEL MEIRA DE SANTANA","1970","PTB","2674-adiel meira de santana",1,1
"222",2674,"AM",1,0.177349885989359,"RAIMUNDO LOPES DE ALBUQUERQUE SOBRINHO","1977","PFL","2674-raimundo lopes de albuquerque sobrinho",1,0
"223",2690,"AM",0,-8.31338309158335,"OSVALDO JOSE PESSOA FERREIRA","9766","PSDB","2690-osvaldo jose pessoa ferreira",0,0
"224",2690,"AM",1,8.31338309158335,"CARLOS ALBERTO BARROS SILVA","11537","PPB","2690-carlos alberto barros silva",0,0
"225",2712,"AM",0,-20.4088150750559,"SEBASTIAO PEREIRA AFONSO","1246","PFL","2712-sebastiao pereira afonso",0,0
"226",2712,"AM",1,20.4088150750559,"FRANCISCO DAS CHAGAS DE JESUS GOMES DA COSTA","1885","PSDB","2712-francisco das chagas de jesus gomes da costa",1,0
"227",2739,"AM",0,-6.33371169125993,"CRISTOVAO MAGALHAES LASMAR","2063","PSD","2739-cristovao magalhaes lasmar",0,0
"228",2739,"AM",1,6.33371169125993,"ANTUNES BITAR RUAS","2342","PMDB","2739-antunes bitar ruas",1,0
"229",2755,"AM",0,-25.1203423070066,"JORGE VARGAS","2100","PSDC","2755-jorge vargas",0,0
"230",2755,"AM",1,25.1203423070066,"ALCIDES MULLER","3509","PFL","2755-alcides muller",0,0
"231",2771,"AM",0,-7.81169167097775,"FRANROSSI DE OLIVEIRA LIRA","891","PFL","2771-franrossi de oliveira lira",1,0
"232",2771,"AM",1,7.81169167097775,"ARISTIDES QUEIROS DE OLIVEIRA NETO","1042","PSC","2771-aristides queiros de oliveira neto",0,0
"233",2798,"AM",0,-17.1851404409544,"ALMINO GONCALVES DE ALBUQUERQUE","1371","PFL","2798-almino goncalves de albuquerque",1,1
"234",2798,"AM",1,17.1851404409544,"OCIMAR LOPES DE SOUZA","1940","PTB","2798-ocimar lopes de souza",1,0
"235",2810,"AM",0,-45.4574638844302,"ABEL RODRIGUES ALVES","3398","PPS","2810-abel rodrigues alves",1,0
"236",2810,"AM",1,45.4574638844302,"FRANCISCO HELIO BEZERRA BESSA","9062","PTB","2810-francisco helio bezerra bessa",1,1
"237",2836,"AM",0,-0.776287932251235,"ARTHUR COIMBRA DA SILVA","2812","PL","2836-arthur coimbra da silva",0,0
"238",2836,"AM",1,0.776287932251235,"AMILTON BEZERRA GADELHA","2856","PT","2836-amilton bezerra gadelha",1,0
"239",2852,"AM",0,-0.879885410272151,"MARIA DA CONCEI","2422","PPB","2852-maria da concei",0,0
"240",2852,"AM",1,0.879885410272151,"PEDRO GERALDO RAIMUNDO FALABELLA","2465","PMDB","2852-pedro geraldo raimundo falabella",1,1
"241",2879,"AM",0,-10.2722772277228,"FELIX VITAL DE ALMEIDA","2175","PPB","2879-felix vital de almeida",1,1
"242",2879,"AM",1,10.2722772277228,"SALOMAO DE ARAUJO SILVA","2673","PMDB","2879-salomao de araujo silva",0,0
"243",2895,"AM",0,-31.1072056239016,"ORLANDO BELARMINO LINS GONCALVES","980","PFL","2895-orlando belarmino lins goncalves",0,0
"244",2895,"AM",1,31.1072056239016,"SIDONIO TRINDADE GONCALVES","1865","PTB","2895-sidonio trindade goncalves",1,1
"245",2917,"AM",0,-0.133037694013304,"LUIZ PEREIRA","1126","PPB","2917-luiz pereira",1,1
"246",2917,"AM",1,0.133037694013304,"AIRTON ZAU","1129","PFL","2917-airton zau",0,0
"247",2933,"AM",0,-6.95278969957082,"ANTONIO ARAUJO COELHO","1084","PL","2933-antonio araujo coelho",1,0
"248",2933,"AM",1,6.95278969957082,"ESMERALDA MOURA DA SILVA","1246","PMDB","2933-esmeralda moura da silva",1,1
"249",2950,"AM",0,-3.57142857142857,"JOEL BATISTA DA SILVA","1566","PSL","2950-joel batista da silva",0,0
"250",2950,"AM",1,3.57142857142857,"ADILON GALVAO PICANCO","1682","PPB","2950-adilon galvao picanco",0,0
"251",2976,"AM",0,-18.0300500834725,"RAIMUNDO EDSON DA SILVA CRUZ","1473","PPB","2976-raimundo edson da silva cruz",0,0
"252",2976,"AM",1,18.0300500834725,"VASCO BENTO DOS SANTOS RIBEIRO","2121","PSC","2976-vasco bento dos santos ribeiro",1,1
"253",2992,"AM",0,-7.00179533213645,"ANTONIO QUEIROZ DE MORAES","1295","PPB","2992-antonio queiroz de moraes",1,0
"254",2992,"AM",1,7.00179533213645,"ANTONIO FERREIRA LIMA","1490","PFL","2992-antonio ferreira lima",1,1
"255",3000,"RR",0,-47.1153846153846,"ASSUERIO FELIX DA SILVA","495","PFL","3000-assuerio felix da silva",0,0
"256",3000,"RR",1,47.1153846153846,"ANTONIO DE SOUZA MARTINS FILHO","1377","PMDB","3000-antonio de souza martins filho",0,0
"257",3018,"RR",0,-14.7862164342515,"SALOMAO AFONSO DE SOUZA CRUZ","25879","PSDB","3018-salomao afonso de souza cruz",0,0
"258",3018,"RR",1,14.7862164342515,"OTTOMAR DE SOUSA PINTO","34860","PTB","3018-ottomar de sousa pinto",0,0
"259",3026,"RR",0,-36.0283687943262,"BERNARDINO ALVES CIRQUEIRA","451","PMN","3026-bernardino alves cirqueira",1,0
"260",3026,"RR",1,36.0283687943262,"JOAQUIM DE FREITAS RUIZ","959","PPB","3026-joaquim de freitas ruiz",1,1
"261",3034,"RR",0,-4.91876251947474,"RAIMUNDO GUIMARAES COSTA","2136","PMDB","3034-raimundo guimaraes costa",0,0
"262",3034,"RR",1,4.91876251947474,"ANTÔNIO DA COSTA REIS","2357","PSDB","3034-antonio da costa reis",1,1
"263",3042,"RR",0,-57.9113924050633,"JACIR DE SOUZA CRUZ","266","PSDB","3042-jacir de souza cruz",0,0
"264",3042,"RR",1,57.9113924050633,"FRANCISCO ALBERTO SANTIAGO","998","PPB","3042-francisco alberto santiago",0,0
"265",3050,"RR",0,-35.0690513923477,"RAMIRO JOSE TEIXEIRA E SILVA","1434","PMDB","3050-ramiro jose teixeira e silva",0,0
"266",3050,"RR",1,35.0690513923477,"FRANCISCO DAS CHAGAS PEREIRA","2983","PL","3050-francisco das chagas pereira",0,0
"267",3069,"RR",0,-17.4537987679671,"LEONICE MARIA DE OLIVEIRA ROCHA","201","PFL","3069-leonice maria de oliveira rocha",0,0
"268",3069,"RR",1,17.4537987679671,"PAULO DE SOUZA PEIXOTO","286","PTB","3069-paulo de souza peixoto",0,0
"269",3077,"RR",0,-1.81511186154496,"ALFREDO AMÉRICO GADELHA","1163","PFL","3077-alfredo americo gadelha",0,0
"270",3077,"RR",1,1.81511186154496,"PAULO FRANCISCO DA SILVA","1206","PMDB","3077-paulo francisco da silva",0,0
"271",3085,"RR",0,-39.8027362392619,"JOSÉ DA LUZ TOMAS EMILIANO","946","PSC","3085-jose da luz tomas emiliano",0,0
"272",3085,"RR",1,39.8027362392619,"ANTÔNIO CARLOS LACERDA GAGO","2197","PPB","3085-antonio carlos lacerda gago",0,0
"273",3093,"RR",0,-48.4190655969797,"ESTEVAM DOS SANTOS","1093","PSB","3093-estevam dos santos",0,0
"274",3093,"RR",1,48.4190655969797,"TEREZINHA DE JESUS DAL CORRÊA","3145","PPB","3093-terezinha de jesus dal correa",0,0
"275",3107,"RR",0,-48.7862176977291,"JESUS LAGO DA SILVA","327","PFL","3107-jesus lago da silva",0,0
"276",3107,"RR",1,48.7862176977291,"VENCESLAU BRAZ DE FREITAS BARBOSA","950","PTB","3107-venceslau braz de freitas barbosa",0,0
"277",3115,"RR",0,-16.5781710914454,"SEBASTIÃO DE OLIVEIRA COSTA","707","PSDB","3115-sebastiao de oliveira costa",0,0
"278",3115,"RR",1,16.5781710914454,"VICENTE ADOLFO BRASIL","988","PPB","3115-vicente adolfo brasil",0,0
"279",3123,"RR",0,-38.5547785547786,"PAULO ROBSTAN ARAUJO DE SOUZA","659","PSDB","3123-paulo robstan araujo de souza",0,0
"280",3123,"RR",1,38.5547785547786,"HIPÉRION DE OLIVEIRA SILVA","1486","PPB","3123-hiperion de oliveira silva",0,0
"281",3131,"RR",0,-39.1258557135334,"EDECIO MARQUES DE SOUZA","578","PSDB","3131-edecio marques de souza",0,0
"282",3131,"RR",1,39.1258557135334,"JOSE SERAFIM MUNIZ","1321","PTB","3131-jose serafim muniz",0,0
"283",3158,"RR",0,-0.039984006397441,"JOAO NUNES DE ARAUJO","1250","PTB","3158-joao nunes de araujo",0,0
"284",3158,"RR",1,0.039984006397441,"EDMILSON LOJOR RIBEIRO","1251","PSC","3158-edmilson lojor ribeiro",0,0
"285",4006,"PA",0,-15.5498557229881,"MANOEL MENDES FILHO","2634","PSDB","4006-manoel mendes filho",0,0
"286",4006,"PA",1,15.5498557229881,"ORTENCIO ALVES DOS SANTOS","3604","PMDB","4006-ortencio alves dos santos",1,0
"287",4014,"PA",0,-21.1705672808059,"JOSE AFONSO SILVA SARGES DA ROCHA","10290","PTB","4014-jose afonso silva sarges da rocha",1,0
"288",4014,"PA",1,21.1705672808059,"ELZEMAR DA SILVA PAES","15817","PDT","4014-elzemar da silva paes",1,0
"289",4022,"PA",0,-7.90876777251185,"ADAUTO FELIPE RODRIGUES","3109","PL","4022-adauto felipe rodrigues",0,0
"290",4022,"PA",1,7.90876777251185,"FRANCISCO NAZARENO GONCALVES DE SOUZA","3643","PSB","4022-francisco nazareno goncalves de souza",1,0
"291",4030,"PA",0,-20.1830065359477,"JOSE MARIA DE OLIVEIRA MOTA","3053","PMDB","4030-jose maria de oliveira mota",1,0
"292",4030,"PA",1,20.1830065359477,"FRANCISCA MARTINS OLIVEIRA E SILVA","4597","PPB","4030-francisca martins oliveira e silva",1,1
"293",4049,"PA",0,-5.74045119499665,"EDMIR SANTIAGO MACIEL","2110","PFL","4049-edmir santiago maciel",0,0
"294",4049,"PA",1,5.74045119499665,"LUCIO ANTUNES DA SILVA","2367","PSDB","4049-lucio antunes da silva",0,0
"295",4065,"PA",0,-3.92354124748491,"RAIMUNDO BARROSO CORDEIRO","1910","PSDB","4065-raimundo barroso cordeiro",0,0
"296",4065,"PA",1,3.92354124748491,"EDIVALDO CORREA DA COSTA","2066","PSB","4065-edivaldo correa da costa",0,0
"297",4073,"PA",0,-55.4948692485932,"CLEOSTENES FARIAS DO VALE","2689","PPS","4073-cleostenes farias do vale",1,0
"298",4073,"PA",1,55.4948692485932,"JOAO DAMACENO FILGUEIRAS","9395","PSDB","4073-joao damaceno filgueiras",0,0
"299",4081,"PA",0,-12.2697563874034,"ANIVALDO JULIAO DE LIMA","2953","PSB","4081-anivaldo juliao de lima",0,0
"300",4081,"PA",1,12.2697563874034,"CELSO LOPES CARDOSO","3779","PSDB","4081-celso lopes cardoso",1,1
"301",4090,"PA",0,-15.6543775034742,"SEBASTIAO BAIA AGUILA","5159","PTB","4090-sebastiao baia aguila",1,1
"302",4090,"PA",1,15.6543775034742,"ARACY DO SOCORRO DA GAMA BENTES","7074","PSDB","4090-aracy do socorro da gama bentes",1,0
"303",4103,"PA",0,-13.6833651239835,"SILAS FREITAS DE SOUSA","4299","PSDB","4103-silas freitas de sousa",0,0
"304",4103,"PA",1,13.6833651239835,"JOEL NUNES DOS SANTOS","5662","PPB","4103-joel nunes dos santos",1,0
"305",4111,"PA",0,-1.13355198803153,"DOMINGOS JUVENIL NUNES DE SOUSA","8591","PMDB","4111-domingos juvenil nunes de sousa",1,1
"306",4111,"PA",1,1.13355198803153,"CLAUDOMIRO GOMES DA SILVA","8788","PSDB","4111-claudomiro gomes da silva",0,0
"307",4120,"PA",0,-36.2432915921288,"DOMICIANO BEZERRA SOARES","891","PMN","4120-domiciano bezerra soares",1,1
"308",4120,"PA",1,36.2432915921288,"JAIR DA CAMPO","1904","PMDB","4120-jair da campo",1,0
"309",4146,"PA",0,-6.84107652984514,"LOURIVAL FERNANDES DE LIMA","3098","PT","4146-lourival fernandes de lima",0,0
"310",4146,"PA",1,6.84107652984514,"RAIMUNDO NONATO VIEIRA DA COSTA","3553","PSDB","4146-raimundo nonato vieira da costa",1,1
"311",4154,"PA",0,-42.3163368736503,"UBIRATAN MORAES DINIZ","13089","PT","4154-ubiratan moraes diniz",0,0
"312",4154,"PA",1,42.3163368736503,"MANOEL CARLOS ANTUNES","32293","PSDB","4154-manoel carlos antunes",1,1
"313",4162,"PA",0,-26.6531027466938,"JOSE BONIFACIO DE ARAUJO","721","PMDB","4162-jose bonifacio de araujo",0,0
"314",4162,"PA",1,26.6531027466938,"JOSE ALVES BATISTA","1245","PSDB","4162-jose alves batista",1,0
"315",4170,"PA",0,-14.6201190596307,"ROMANO SANTANA","4231","PMDB","4170-romano santana",0,0
"316",4170,"PA",1,14.6201190596307,"MILTON MATEUS DE BRITO LOBAO","5680","PSDB","4170-milton mateus de brito lobao",1,1
"317",4189,"PA",0,-45.558912386707,"JOAO BOSCO GONCALVES","901","PTB","4189-joao bosco goncalves",1,0
"318",4189,"PA",1,45.558912386707,"JOSE ORLANDO FREIRE","2409","PFL","4189-jose orlando freire",1,1
"319",4197,"PA",0,-8.49564857024451,"MARIA GORETE DANTAS XAVIER","1104","PMDB","4197-maria gorete dantas xavier",1,0
"320",4197,"PA",1,8.49564857024451,"MILANEZ AUZIER PINHEIRO","1309","PTB","4197-milanez auzier pinheiro",1,0
"321",4200,"PA",0,-77.7777777777778,"JOAO MOTA DE MIRANDA","191","PSDB","4200-joao mota de miranda",0,0
"322",4200,"PA",1,77.7777777777778,"EDUARDO AZEVEDO","1528","PSC","4200-eduardo azevedo",1,1
"323",4219,"PA",0,-5.9877800407332,"CLEBER EDSON DOS SANTOS RODRIGUES","1154","PSDB","4219-cleber edson dos santos rodrigues",0,0
"324",4219,"PA",1,5.9877800407332,"LEOCI DA CUNHA MACEDO","1301","PPB","4219-leoci da cunha macedo",1,0
"325",4227,"PA",0,-21.8400162833299,"EDMAR SPEROTTO","1920","PSDB","4227-edmar sperotto",0,0
"326",4227,"PA",1,21.8400162833299,"JOSE CARLOS CAETANO","2993","PMDB","4227-jose carlos caetano",1,0
"327",4243,"PA",0,-18.9928369871934,"RAIMUNDO ALVES DE SOUZA","1866","PMDB","4243-raimundo alves de souza",0,0
"328",4243,"PA",1,18.9928369871934,"CIRO SOUZA GOES","2741","PSDB","4243-ciro souza goes",0,0
"329",4251,"PA",0,-1.88557822253684,"JOAO BOSCO MAGNO","7623","PMDB","4251-joao bosco magno",0,0
"330",4251,"PA",1,1.88557822253684,"WANDICK GUTIERREZ","7916","PTB","4251-wandick gutierrez",0,0
"331",4260,"PA",0,-9.20582577631217,"ANDRE LUIZ FALEIROS LIMA","1652","PMDB","4260-andre luiz faleiros lima",0,0
"332",4260,"PA",1,9.20582577631217,"JOSE FRANCISCO DA SILVA","1987","PDT","4260-jose francisco da silva",1,1
"333",4278,"PA",0,-15.4674161572882,"CIPRIANO SABINO DE OLIVEIRA JUNIOR","64514","PPB","4278-cipriano sabino de oliveira junior",0,0
"334",4278,"PA",1,15.4674161572882,"ELCIONE THEREZINHA ZAHLUTH BARBALHO","88123","PMDB","4278-elcione therezinha zahluth barbalho",0,0
"335",4286,"PA",0,-9.89330746847721,"ENEDINO LEVATI","929","PMDB","4286-enedino levati",0,0
"336",4286,"PA",1,9.89330746847721,"VALDECY JOSE DE MATOS","1133","PPB","4286-valdecy jose de matos",0,0
"337",4294,"PA",0,-63.9487536001589,"AFONSO CELSO PINHEIRO FRANCO DE SA","1815","PL","4294-afonso celso pinheiro franco de sa",0,0
"338",4294,"PA",1,63.9487536001589,"LUIZ DE FRAN","8254","PSDB","4294-luiz de fran",0,0
"339",4308,"PA",0,-18.0442374854482,"ZENOBIO DE ARAUJO MARTINS","1056","PDT","4308-zenobio de araujo martins",0,0
"340",4308,"PA",1,18.0442374854482,"JOAO MONTEIRO DE SOUZA","1521","PFL","4308-joao monteiro de souza",0,0
"341",4316,"PA",0,-6.43796992481203,"ANTONIO JOSE DE MEDEIROS","1991","PTB","4316-antonio jose de medeiros",0,0
"342",4316,"PA",1,6.43796992481203,"WELITON LEITE DOS SANTOS","2265","PMDB","4316-weliton leite dos santos",0,0
"343",4324,"PA",0,-7.57475083056478,"WILSON ZANCANER","1391","PTB","4324-wilson zancaner",0,0
"344",4324,"PA",1,7.57475083056478,"JOSE CARLOS POLEZE ZAVARIZE","1619","PMDB","4324-jose carlos poleze zavarize",0,0
"345",4332,"PA",0,-12.4443762467393,"GERALDO GOMES DE OLIVEIRA","8559","PSDB","4332-geraldo gomes de oliveira",1,0
"346",4332,"PA",1,12.4443762467393,"JOSE JOAQUIM DIOGO","10992","PSD","4332-jose joaquim diogo",1,1
"347",4340,"PA",0,-24.8343079922027,"MANOEL URBANO DA LUZ FERREIRA","1928","PFL","4340-manoel urbano da luz ferreira",0,0
"348",4340,"PA",1,24.8343079922027,"MANOEL CARVALHO DA SILVA","3202","PMDB","4340-manoel carvalho da silva",1,0
"349",4359,"PA",0,-1.16257382654647,"DOMINGOS DE MOURA REBELO","7949","PSDB","4359-domingos de moura rebelo",0,0
"350",4359,"PA",1,1.16257382654647,"GERVASIO BANDEIRA FERREIRA","8136","PMDB","4359-gervasio bandeira ferreira",1,0
"351",4367,"PA",0,-0.527240773286467,"ADALBERTO CAVALCANTE ANEQUINO","1981","PMDB","4367-adalberto cavalcante anequino",1,1
"352",4367,"PA",1,0.527240773286467,"RAIMUNDO CARLOS FIGUEIREDO BENTES","2002","PSDB","4367-raimundo carlos figueiredo bentes",1,0
"353",4375,"PA",0,-26.5152869658502,"RAIMUNDO BESSA BITTENCOURT","2055","PL","4375-raimundo bessa bittencourt",0,0
"354",4375,"PA",1,26.5152869658502,"MIGUEL BERNARDO DA COSTA","3538","PMDB","4375-miguel bernardo da costa",1,1
"355",4383,"PA",0,-34.666099532114,"ADECIO PIRAN","768","PRP","4383-adecio piran",0,0
"356",4383,"PA",1,34.666099532114,"JUSCELINO ALVES RODRIGUES","1583","PPB","4383-juscelino alves rodrigues",1,1
"357",4405,"PA",0,-21.1970074812968,"SIZALTO BONFIM COSTA","1106","PSD","4405-sizalto bonfim costa",0,0
"358",4405,"PA",1,21.1970074812968,"LIBERALINO RIBEIRO DE ALMEIDA NETO","1701","PFL","4405-liberalino ribeiro de almeida neto",1,0
"359",4413,"PA",0,-3.44566929133858,"JOSE RODRIGUES QUARESMA","7664","PT","4413-jose rodrigues quaresma",1,1
"360",4413,"PA",1,3.44566929133858,"EMMANUEL JOSE MACHADO CUNHA","8211","PSDB","4413-emmanuel jose machado cunha",1,0
"361",4430,"PA",0,-9.93305981429497,"ARNOLDO CARMO DE BARROS TAVARES","8342","PMDB","4430-arnoldo carmo de barros tavares",0,0
"362",4430,"PA",1,9.93305981429497,"FRANCISCO FERREIRA FREITAS NETO","10182","PSDB","4430-francisco ferreira freitas neto",1,0
"363",4448,"PA",0,-38.7082405345212,"FRANCISCO VILAR DE ARAUJO","2064","PSB","4448-francisco vilar de araujo",0,0
"364",4448,"PA",1,38.7082405345212,"EGON KOLLING","4671","PMDB","4448-egon kolling",1,1
"365",4456,"PA",0,-4.61933276304534,"MANOEL ALADIR SIQUEIRA","7805","PSB","4456-manoel aladir siqueira",1,0
"366",4456,"PA",1,4.61933276304534,"JOSE RUFINO DE SOUZA","8561","PSDB","4456-jose rufino de souza",0,0
"367",4464,"PA",0,-5.15151515151515,"FRANCISCO EDSON COELHO FROTA","3130","PMDB","4464-francisco edson coelho frota",0,0
"368",4464,"PA",1,5.15151515151515,"FRANCISCO FAUSTO BRAGA","3470","PSC","4464-francisco fausto braga",0,0
"369",4472,"PA",0,-49.4345970530513,"FRANCISCO ALVES DE MAGALHAES NETO","8116","PTB","4472-francisco alves de magalhaes neto",0,0
"370",4472,"PA",1,49.4345970530513,"PAULO SERGIO RODRIGUES TITAN","23985","PMDB","4472-paulo sergio rodrigues titan",1,1
"371",4480,"PA",0,-6.72957536627763,"ANTONIO FERREIRA COELHO","1878","PTB","4480-antonio ferreira coelho",1,1
"372",4480,"PA",1,6.72957536627763,"JOAQUIM VICENTE DA COSTA","2149","PSDB","4480-joaquim vicente da costa",0,0
"373",4502,"PA",0,-5.34016093635699,"JUSSIEU FERNANDES","1294","PSDB","4502-jussieu fernandes",0,0
"374",4502,"PA",1,5.34016093635699,"SILVANETO FERRAZ MANGUEIRA","1440","PMDB","4502-silvaneto ferraz mangueira",1,0
"375",4510,"PA",0,-1.94968553459119,"DINALVA DAS GRACAS SALDANHA DE MEDEIROS","1559","PTB","4510-dinalva das gracas saldanha de medeiros",1,0
"376",4510,"PA",1,1.94968553459119,"JOAO DE DEUS DA SILVA BASTOS","1621","PMDB","4510-joao de deus da silva bastos",1,1
"377",4529,"PA",0,-8,"JOAO VIEIRA DA CUNHA","506","PPB","4529-joao vieira da cunha",1,0
"378",4529,"PA",1,8,"GERALDO TEMPONE BARBOSA","594","PMDB","4529-geraldo tempone barbosa",0,0
"379",4537,"PA",0,-13.1664702211745,"JOSENVALTO REIS DE SOUSA","6262","PMDB","4537-josenvalto reis de sousa",1,1
"380",4537,"PA",1,13.1664702211745,"JOSE ALBERTO DE SOUSA BRANCO","8161","PDT","4537-jose alberto de sousa branco",0,0
"381",4545,"PA",0,-7.59408602150538,"MARIA DE FATIMA SOUSA FELIX NAUAR","1375","PPB","4545-maria de fatima sousa felix nauar",0,0
"382",4545,"PA",1,7.59408602150538,"NINALDO JOSE DE SOUSA SAMPAIO","1601","PTB","4545-ninaldo jose de sousa sampaio",1,0
"383",4553,"PA",0,-23.5310344827586,"JOSE ASSIS DE OLIVEIRA FILHO","1386","PDT","4553-jose assis de oliveira filho",1,0
"384",4553,"PA",1,23.5310344827586,"EMANOEL DA COSTA CARDOSO","2239","PMDB","4553-emanoel da costa cardoso",1,0
"385",4561,"PA",0,-26.7917267917268,"EDUARDO DA SILVA PEREIRA","1522","PMDB","4561-eduardo da silva pereira",0,0
"386",4561,"PA",1,26.7917267917268,"FRANCISCO JOSE MEDEIROS BARBOSA","2636","PDT","4561-francisco jose medeiros barbosa",1,0
"387",4570,"PA",0,-12.6553806085001,"JOSE SENA DA SILVA","3689","PSDB","4570-jose sena da silva",0,0
"388",4570,"PA",1,12.6553806085001,"OSVALDO VAVA FELIX NAUAR","4758","PMDB","4570-osvaldo vava felix nauar",0,0
"389",4588,"PA",0,-16.3243243243243,"ITAMAR FRANCISCO DA SILVA","387","PPB","4588-itamar francisco da silva",0,0
"390",4588,"PA",1,16.3243243243243,"JOAQUIM VIEIRA DE ALMEIDA","538","PSDB","4588-joaquim vieira de almeida",1,0
"391",4596,"PA",0,-10.9626719056974,"PEDRO URSINO BARBOSA PINTO","1133","PMDB","4596-pedro ursino barbosa pinto",0,0
"392",4596,"PA",1,10.9626719056974,"JOAO ALFREDO RIBEIRO DE CARVALHO","1412","PFL","4596-joao alfredo ribeiro de carvalho",1,1
"393",4600,"PA",0,-14.9959903769046,"JOSE PEREIRA DE ALMEIDA","1060","PT","4600-jose pereira de almeida",1,1
"394",4600,"PA",1,14.9959903769046,"JOSE ELIAS JABOUR","1434","PSDB","4600-jose elias jabour",0,0
"395",4626,"PA",0,-27.859649122807,"VILMAR RUSCHEL","1028","PMDB","4626-vilmar ruschel",1,0
"396",4626,"PA",1,27.859649122807,"FRANCISCO OSMILDO SANTIAGO","1822","PSDB","4626-francisco osmildo santiago",1,0
"397",4634,"PA",0,-15.382835993523,"VICENTE DE PAULA PEDROSA DA SILVA","3658","PMDB","4634-vicente de paula pedrosa da silva",1,0
"398",4634,"PA",1,15.382835993523,"WALDEMIR MARQUES DAMASCENO","4988","PSC","4634-waldemir marques damasceno",0,0
"399",4642,"PA",0,-12.2938010071193,"ANTONIO ARMANDO AMARAL DE CASTRO","5051","PSDB","4642-antonio armando amaral de castro",1,1
"400",4642,"PA",1,12.2938010071193,"FERNANDO DE SOUZA CORREA","6467","PPB","4642-fernando de souza correa",0,0
"401",4650,"PA",0,-11.0854503464203,"HOSEAS CEI SOUZA","5005","PSC","4650-hoseas cei souza",0,0
"402",4650,"PA",1,11.0854503464203,"MARIO DA COSTA LEAO","6253","PSB","4650-mario da costa leao",1,1
"403",4669,"PA",0,-11.7469446441409,"CARLOS AUGUSTO RAMOS NASCIMENTO","3069","PSD","4669-carlos augusto ramos nascimento",1,0
"404",4669,"PA",1,11.7469446441409,"JONAS PEREIRA BARROS","3886","PDT","4669-jonas pereira barros",1,1
"405",4677,"PA",0,-1.26023944549464,"DOMINGOS ANTONIO RUFFEIL PIEDADE","1567","PMDB","4677-domingos antonio ruffeil piedade",0,0
"406",4677,"PA",1,1.26023944549464,"ACHILES IGACIHALAGUTI","1607","PL","4677-achiles igacihalaguti",1,1
"407",4685,"PA",0,-31.240946402704,"ALAIR DE MELO PRAGANA","1424","PMDB","4685-alair de melo pragana",1,0
"408",4685,"PA",1,31.240946402704,"RANULFO TEXEIRA CAVALCANTE","2718","PSDB","4685-ranulfo texeira cavalcante",0,0
"409",4693,"PA",0,-2.74773976245347,"BENEDITO AUGUSTO BANDEIRA FERREIRA","5486","PMDB","4693-benedito augusto bandeira ferreira",1,1
